POS Hour,Item Name,Category,Group,Units Sold
18,Gl Taylors Port,Liquor,Alcohol,4
18,GL Toasted Head Merlot,Wine,Alcohol,2
18,GlaBeringer White Zinfandel,Wine,Alcohol,2
18,GlaEaglehawk Shiraz,Wine,Alcohol,5
18,GlaLager,Draft Beer,Alcohol,61
18,GlaRace Rocks,Draft Beer,Alcohol,4
18,GlaRed Label Unwooded Chardonnay,Wine,Alcohol,4
18,GlaSumac Ridge Gewurztraminer,Wine,Alcohol,5
18,GlaWater,Non Alc Beverage,Food,21
18,Glawine,Wine,Alcohol,13
18,GlaWinter Ale,Draft Beer,Alcohol,39
18,GlaWolfblaRed Label CabMerlot,Wine,Alcohol,10
18,Glenfiddich,Liquor,Alcohol,1
18,Gls. Eaglehawk Chardonay,Wine,Alcohol,13
18,Greek Chicken Salad,Soups/Salads,Food,1
18,Greek Pizza,Entrees,Food,12
18,Grilled Chicken Clubhouse,Sandwiches,Food,147
18,Growers Apple,Coolers/Ciders,Alcohol,7
18,Growers Pear,Coolers/Ciders,Alcohol,18
18,Growers Pomegranate,Coolers/Ciders,Alcohol,6
18,Guinness,Draft Beer,Alcohol,27
18,Half Pound Wings,Appetizers,Food,13
18,Half Sandwich,Sandwiches,Food,29
18,Halibut & Chips,Entrees,Food,36
18,Heineken,Bottled Beer,Alcohol,19
18,Herman's Dark Lager,Bottled Beer,Alcohol,2
18,Host Beer,Bottled Beer,Alcohol,10
18,Hot Chocolate,Non Alc Beverage,Food,17
18,Hot Dog,Sandwiches,Food,269
18,Hummus & Flat Bread,Appetizers,Food,9
18,Ice Tea,Non Alc Beverage,Food,56
18,Inniskillan Pinot Noir,Wine,Alcohol,4
18,J.W. Red,Liquor,Alcohol,3
18,Jack Daniels,Liquor,Alcohol,5
18,Jackson Triggs Esprit Cab Sauv,Wine,Alcohol,5
18,Jambalaya,Entrees,Food,17
18,Jug Lager,Draft Beer,Alcohol,20
18,Jug Race Rocks,Draft Beer,Alcohol,2
18,Jug Winter Ale,Draft Beer,Alcohol,14
18,Juice,Non Alc Beverage,Food,93
18,Kahlua,Liquor,Alcohol,4
18,"Kids 2 Eggs,Bacon & Tst",Breakfast,Food,2
18,Kids Chicken Fingers,Entrees,Food,2
18,Kids Trio Burger / Fries,Entrees,Food,1
18,Kokanee,Bottled Beer,Alcohol,34
18,Korean Beef Stirfry,Entrees,Food,6
18,Lamb Souvlaki,Entrees,Food,23
18,Large Pop,Non Alc Beverage,Food,987
18,Lemonade,Non Alc Beverage,Food,12
18,Litre Lindemans Bin 45 Cab Sauv,Wine,Alcohol,8
18,Louis Latour LArdeche,Wine,Alcohol,2
18,Ltr Lindemans Bin 65 Chard,Wine,Alcohol,5
18,Ltr Linden Bay Merlot,Wine,Alcohol,1
18,Ltr Naked Grape Pinot Grigio,Wine,Alcohol,3
18,Manhattan,Liquor,Alcohol,2
18,Margarita,Liquor,Alcohol,6
18,Margarita Special,Liquor,Alcohol,2
18,Mario's Vanilla Gelato,Desserts,Food,7
18,Meal Size Garden Greens,Soups/Salads,Food,28
18,Meal Size Soup,Soups/Salads,Food,13
18,Mediterranean Chix Wrap,Burgers,Food,71
18,Mediterranean Pizza,Entrees,Food,12
18,Melon Liqueur,Liquor,Alcohol,2
18,Member House Wine,Wine,Alcohol,3
18,Member Jug,Draft Beer,Alcohol,9
18,Member Sleeve,Draft Beer,Alcohol,73
18,Milk,Non Alc Beverage,Food,6
18,Milkshake,Desserts,Food,4
18,Miller Genuine Draft,Canned Beer,Alcohol,3
18,Mini Liquor,Liquor,Alcohol,29
18,Mocha,Non Alc Beverage,Food,3
18,Mother's Day Brunch,Entrees,Food,8
18,Motts Caesar,Coolers/Ciders,Alcohol,66
18,Muffin,Appetizers,Food,110
18,Mug Shandy,Draft Beer,Alcohol,4
18,Naked Grape Spritzer,Coolers/Ciders,Alcohol,2
18,Napolean Brandy VSOP,Liquor,Alcohol,1
18,Non-Alcoholic Beer,Non Alc Beverage,Food,11
18,NY Steak & Frites,Entrees,Food,16
18,Paralyzer Vodka,Liquor,Alcohol,1
18,Pasta Night $21.95,Entrees,Food,91
18,Penfolds Bin 2 Shiraz Mourvedre,Wine,Alcohol,5
18,Penfolds Koonunga Hill Shrz Cab,Wine,Alcohol,6
18,Petalus Dosoyoos Larose,Wine,Alcohol,1
18,Phat Italian,Burgers,Food,32
18,Pint 1516 Lager,Draft Beer,Alcohol,217
18,Pint Black Lager,Draft Beer,Alcohol,57
18,Pint Race Rocks,Draft Beer,Alcohol,20
18,Pint Sleeman Honey,Draft Beer,Alcohol,109
18,Pint Winter Ale,Draft Beer,Alcohol,256
18,Pizza Feature,Entrees,Food,1
18,Pizza Margarita,Burgers,Food,61
18,PizzaThe Italian,Entrees,Food,51
18,Pound Wings,Appetizers,Food,26
18,Power Bar,Sandwiches,Food,8
18,Premium Beer,Canned Beer,Alcohol,122
18,Premium Highball,Liquor,Alcohol,11
18,Premium Vodka Martini,Liquor,Alcohol,8
18,Prime Rib Burger,Burgers,Food,150
18,Pulled Pork Sandwich,Burgers,Food,38
18,Quails Gate Pinot Blanc,Wine,Alcohol,2
18,Regular Shooter,Liquor,Alcohol,3
18,Remy Martin VSOP,Liquor,Alcohol,2
18,Robert Mondavi Merlot,Wine,Alcohol,2
18,Rusty Nail,Liquor,Alcohol,4
18,Rye,Liquor,Alcohol,16
18,Salmon Benedict,Breakfast,Food,3
18,San Pellegrino,Non Alc Beverage,Food,5
18,Sandwich,Sandwiches,Food,199
18,Sandwich ONLY,Sandwiches,Food,10
18,Sandwich to go,Sandwiches,Food,8
18,Sat Fish & Chip,Entrees,Food,3
18,Schooner Lager,Draft Beer,Alcohol,5
18,Seafood Pappardelle,Entrees,Food,33
18,Shot in the Dark,Wine,Alcohol,1
18,Side of Fries,Appetizers,Food,14
18,Side Toast,Breakfast,Food,12
18,Sleeman HB Glass,Draft Beer,Alcohol,31
18,Sleeman Jugs,Draft Beer,Alcohol,2
18,Sleeman Schooner,Draft Beer,Alcohol,1
18,Smirnoff Ice,Coolers/Ciders,Alcohol,13
18,Smokie,Sandwiches,Food,25
18,Sol,Bottled Beer,Alcohol,32
18,Sour Apple Martini,Liquor,Alcohol,1
18,Special $22,Entrees,Food,6
18,Special $9,Entrees,Food,4
18,Special 10.00,Entrees,Food,26
18,Special 11.00,Entrees,Food,5
18,Special 12.00,Entrees,Food,2
18,Special 14.00,Entrees,Food,2
18,Special 18.00,Entrees,Food,5
18,Special 19.00,Entrees,Food,3
18,Special 22.00,Entrees,Food,22
18,Special 8.00,Entrees,Food,4
18,Spiced Apple Crumble,Burgers,Food,10
18,Spicy Chicken Soba,Burgers,Food,32
18,Spicy Meat Pizza,Entrees,Food,4
18,Starter Classic Caesar,Soups/Salads,Food,22
18,Stella Artois,Bottled Beer,Alcohol,6
18,Sumac  Ridge Gewurztraminer,Wine,Alcohol,3
18,Sumac Ridge Sauvignon Blanc,Wine,Alcohol,6
18,Sundried Tomato Ravioli,Entrees,Food,1
18,Tapas Beef,Appetizers,Food,1
18,Tapas Chef Choice,Appetizers,Food,7
18,Tapas Seafood,Appetizers,Food,2
18,Tapas Vegetarian,Appetizers,Food,5
18,Tea,Non Alc Beverage,Food,125
18,Three Cheese Flatbread,Appetizers,Food,16
18,Thur Dry Rib,Appetizers,Food,5
18,Thur Import Beer,Bottled Beer,Alcohol,4
18,Tue Fish Taco,Entrees,Food,4
18,Ultimate Steak Sandwich,Sandwiches,Food,57
18,Vegetable Spinach Ciabatta,Burgers,Food,48
18,Virgin Caesar,Non Alc Beverage,Food,3
18,Vodka,Liquor,Alcohol,41
18,Water-Bottle,Non Alc Beverage,Food,110
18,Wednesday Appy,Appetizers,Food,34
18,Wednesday Gl Wine,Wine,Alcohol,42
18,Wednesday Sleeve,Draft Beer,Alcohol,107
18,West Coast Seafood Salad,Soups/Salads,Food,29
18,White Rum,Liquor,Alcohol,23
18,Wine Spritzer,Wine,Alcohol,6
18,Wolf BlaDinner,Entrees,Food,3
18,Wolf BlaWine,Wine,Alcohol,2
18,WolfblaRed Label Cab Merlot,Wine,Alcohol,14
18,Woody's Cooler,Coolers/Ciders,Alcohol,5
18,Yam Fries,Appetizers,Food,39
18,Yellowglen Pink for 2,Wine,Alcohol,3
19,$12 Express Lunch,Entrees,Food,31
19,* Course Break,Entrees,Food,42
19,* Don't Make,Appetizers,Food,62
19,* Fire Order,Food Modifiers,Food,27
19,1 pc Snapper & Chips,Entrees,Food,1
19,1/2 Lindemans Bin 45 Cabernet,Wine,Alcohol,8
19,1/2 Lindemans Bin 65 Chard,Wine,Alcohol,7
19,1/2 Sandwich,Sandwiches,Food,66
19,1/2L Beringer Zinfandel,Wine,Alcohol,4
19,1/2L Eaglehawk Chard,Wine,Alcohol,3
19,1/2L Eaglehawk Shiraz,Wine,Alcohol,1
19,1/2L Linden Bay Merlot,Wine,Alcohol,12
19,1/2L Naked Grape Pinot Grigio,Wine,Alcohol,27
19,1/2L Rosemnt Road R,Wine,Alcohol,13
19,1/2L Rosemnt Road W,Wine,Alcohol,8
19,1/2L WolfblaCab Merlot,Wine,Alcohol,1
19,2 Breakfast Sannys,Breakfast,Food,19
19,2 eggs and toast,Breakfast,Food,11
19,2 pc Snapper & Chips,Entrees,Food,7
19,3 Course Dinner Appy,Appetizers,Food,17
19,3 Course Dinner Dessert,Desserts,Food,19
19,3 Course Dinner Entree,Entrees,Food,19
19,4 Choice Tapas,Appetizers,Food,24
19,4 Pack Premium,Canned Beer,Alcohol,21
19,4oz  2 GlaWine,Wine,Alcohol,11
19,4oz Wine Glass,Wine,Alcohol,2
19,4pk Domestic Cans,Canned Beer,Alcohol,32
19,5 Pack Domestic,Canned Beer,Alcohol,8
19,5 Pack Premium,Canned Beer,Alcohol,10
19,50% off muffin,Appetizers,Food,26
19,50% off Sandwich,Sandwiches,Food,17
19,Add Chicken,Entrees,Food,4
19,Add Chicken,Soups/Salads,Food,9
19,Add Prawns,Entrees,Food,6
19,Add Prawns,Soups/Salads,Food,7
19,Amaretto,Liquor,Alcohol,4
19,Appy Platter,Appetizers,Food,29
19,Artisan Greens Starter,Soups/Salads,Food,3
19,B 52 Coffee,Liquor,Alcohol,2
19,Bacardi,Liquor,Alcohol,1
19,Bag - Peanuts,Appetizers,Food,12
19,Bag of Chips,Appetizers,Food,94
19,Baileys Coffee,Liquor,Alcohol,4
19,Baileys Irish Cream,Liquor,Alcohol,10
19,Barbeque Chicken Pizza,Entrees,Food,14
19,Basket Fries,Appetizers,Food,15
19,Bayou Bourban Choc Torte,Desserts,Food,18
19,Bin end $17.95,Wine,Alcohol,3
19,Bin end $36,Wine,Alcohol,2
19,Black Door Sp,Draft Beer,Alcohol,85
19,Black Lager Glass,Draft Beer,Alcohol,3
19,Blueberry Tea,Liquor,Alcohol,2
19,Bocconcini Salad,Burgers,Food,40
19,Bottle La Veille Ferme,Wine,Alcohol,2
19,Bottle of Pop,Non Alc Beverage,Food,188
19,Bottle Rosemount Road Red,Wine,Alcohol,4
19,Bowl Chowder,Soups/Salads,Food,122
19,Bowl Soup,Soups/Salads,Food,96
19,Breakfast Sandw ONLY,Breakfast,Food,19
19,Breakfast Sandwich,Breakfast,Food,32
19,Brunch Eggs Benny,Breakfast,Food,13
19,Brunch Golfers,Breakfast,Food,53
19,Brunch Omelette,Breakfast,Food,28
19,Brunch Waffles,Breakfast,Food,10
19,BTL Inniskillan Cab Sav,Wine,Alcohol,3
19,BTL Jackson Triggs Pinot Noir,Wine,Alcohol,1
19,BTL Jackson Triggs Sav Blanc,Wine,Alcohol,2
19,BTL Mezzamondo Negroamaro,Wine,Alcohol,2
19,Btl Perrin Reserve,Wine,Alcohol,1
19,BTL Toasted Head Merlot,Wine,Alcohol,1
19,Bucket of Sol,Bottled Beer,Alcohol,14
19,Budweiser,Bottled Beer,Alcohol,84
19,Butter Chicken,Entrees,Food,4
19,Caesar,Liquor,Alcohol,65
19,Cajun Chicken Spinach Salad,Soups/Salads,Food,13
19,Cajun Halibut Burger,Burgers,Food,19
19,Canadian,Bottled Beer,Alcohol,26
19,Cappuccino,Non Alc Beverage,Food,12
19,Captain Morgan Spice,Liquor,Alcohol,5
19,Cash Bar - Coolers,Coolers/Ciders,Alcohol,4
19,Cash Bar - Highball,Liquor,Alcohol,6
19,Cash Bar - Juice,Non Alc Beverage,Food,2
19,Cash Bar - Wine Gl,Wine,Alcohol,22
19,CASH Dom Beer,Bottled Beer,Alcohol,10
19,CASH Premium,Bottled Beer,Alcohol,2
19,Champagne & OJ,Liquor,Alcohol,9
19,Chateau La Couranconne,Wine,Alcohol,1
19,Cherry Point Blackberry Port,Wine,Alcohol,2
19,Cherry Point Pinot Noir,Wine,Alcohol,2
19,Child's Brunch/year,Entrees,Food,20
19,Chili Lime Hummus,Appetizers,Food,10
19,Chipotle Fish Pocket,Entrees,Food,9
19,Chix Cranberry Salad,Soups/Salads,Food,103
19,Chocolate Bar,Appetizers,Food,71
19,Cilantro Chix Quessadilla,Entrees,Food,12
19,Clam & Chorizo Hot Pot,Appetizers,Food,4
19,Classic Caesar,Soups/Salads,Food,30
19,Classic Martini Gin,Liquor,Alcohol,1
19,Classic Martini Vodka,Liquor,Alcohol,3
19,Clos du Val Cabernet Sauvignon,Wine,Alcohol,2
19,Coffee,Non Alc Beverage,Food,1319
19,Coffee and Doughnuts,Desserts,Food,10
19,Coffee muffin,Breakfast,Food,46
19,Continental Brunch,Breakfast,Food,2
19,Cookies,Sandwiches,Food,3
19,Coolers,Coolers/Ciders,Alcohol,78
19,Coors Light,Bottled Beer,Alcohol,50
19,Corona,Bottled Beer,Alcohol,6
19,Crab & Artichoke,Appetizers,Food,3
19,Cracked Frank's Member Sleeve,Draft Beer,Alcohol,94
19,Crantini,Liquor,Alcohol,1
19,Crown Royal,Liquor,Alcohol,3
19,Dark Rum,Liquor,Alcohol,11
19,DB  Gin,Liquor,Alcohol,5
19,DB Bacardi,Liquor,Alcohol,2
19,DB Caesar,Liquor,Alcohol,1
19,DB Dark Rum,Liquor,Alcohol,4
19,DB Grey Goose,Liquor,Alcohol,3
19,DB J.W. Red,Liquor,Alcohol,1
19,DB P'lyzer Vodka,Liquor,Alcohol,5
19,DB Rye,Liquor,Alcohol,8
19,DB Stoli,Liquor,Alcohol,4
19,DB Vodka,Liquor,Alcohol,6
19,Dbl Premium Highballs,Liquor,Alcohol,3
19,Dessert $5,Desserts,Food,16
19,Dessert $6,Desserts,Food,6
19,Domestic Beer,Canned Beer,Alcohol,149
19,Drambuie,Liquor,Alcohol,1
19,Eaglehawk Shiraz,Wine,Alcohol,16
19,Espresso,Non Alc Beverage,Food,3
19,Express Sandwich,Sandwiches,Food,118
19,Extra Cheese,Breakfast,Food,1
19,Famous Grouse,Liquor,Alcohol,2
19,Feature Pitcher,Draft Beer,Alcohol,1
19,Fruit Juices,Non Alc Beverage,Food,37
19,G2,Non Alc Beverage,Food,84
19,Gabbiano Chianti,Wine,Alcohol,4
19,Garlic Bread,Soups/Salads,Food,17
19,Garlic Herb Ribs,Appetizers,Food,35
19,Gatorade,Non Alc Beverage,Food,15
19,Gin,Liquor,Alcohol,12
19,Gl Beringer Zinfandel,Wine,Alcohol,1
19,Gl Lindemans Bin 45 Cabernet,Wine,Alcohol,33
19,Gl Lindemans Bin 65 Chard,Wine,Alcohol,18
19,Gl Linden Bay Merlot,Wine,Alcohol,82
19,GL Mezzamondo Negroamaro,Wine,Alcohol,4
19,Gl Naked Grape Pinot Grigio,Wine,Alcohol,75
19,GL Rosemnt Road R,Wine,Alcohol,22
19,Gl Rosemnt Road W,Wine,Alcohol,23
19,Gl Shandy,Draft Beer,Alcohol,2
19,GlaBeringer White Zinfandel,Wine,Alcohol,1
19,GlaEaglehawk Shiraz,Wine,Alcohol,17
19,GlaLager,Draft Beer,Alcohol,59
19,GlaRed Label Unwooded Chardonnay,Wine,Alcohol,8
19,GlaSumac Ridge Gewurztraminer,Wine,Alcohol,1
19,GlaWater,Non Alc Beverage,Food,18
19,Glawine,Wine,Alcohol,11
19,GlaWinter Ale,Draft Beer,Alcohol,29
19,GlaWolfblaRed Label CabMerlot,Wine,Alcohol,10
19,Glenfiddich,Liquor,Alcohol,2
19,Glenlivet,Liquor,Alcohol,2
19,Gls. Eaglehawk Chardonay,Wine,Alcohol,16
19,Grand Marnier,Liquor,Alcohol,1
19,Greek Pizza,Entrees,Food,5
19,Greyhound,Liquor,Alcohol,2
19,Grilled Chicken Clubhouse,Sandwiches,Food,153
19,Growers Apple,Coolers/Ciders,Alcohol,10
19,Growers Pear,Coolers/Ciders,Alcohol,10
19,Growers Pomegranate,Coolers/Ciders,Alcohol,4
19,Guinness,Draft Beer,Alcohol,26
19,Half Pound Wings,Appetizers,Food,16
19,Half Sandwich,Sandwiches,Food,33
19,Halibut & Chips,Entrees,Food,50
19,Heineken,Bottled Beer,Alcohol,26
19,Herman's Dark Lager,Bottled Beer,Alcohol,4
19,Host Beer,Bottled Beer,Alcohol,5
19,Host Cooler/Cider,Coolers/Ciders,Alcohol,1
19,Host draft Beer,Draft Beer,Alcohol,3
19,Host Hiball,Bottled Beer,Alcohol,30
19,Host Import Btl,Wine,Alcohol,6
19,Host Pop,Non Alc Beverage,Food,14
19,Host Premium,Bottled Beer,Alcohol,4
19,Hot Chocolate,Non Alc Beverage,Food,22
19,Hot Dog,Sandwiches,Food,209
19,Hummus & Flat Bread,Appetizers,Food,16
19,Ice Tea,Non Alc Beverage,Food,52
19,Inniskillan Pinot Noir,Wine,Alcohol,3
19,J.W. Red,Liquor,Alcohol,2
19,Jack Daniels,Liquor,Alcohol,2
19,Jackson Triggs Esprit Cab Sauv,Wine,Alcohol,2
19,Jackson Triggs Viogner,Wine,Alcohol,1
19,Jambalaya,Entrees,Food,13
19,Jameson,Liquor,Alcohol,1
19,Jug Lager,Draft Beer,Alcohol,27
19,Jug Winter Ale,Draft Beer,Alcohol,18
19,Juice,Non Alc Beverage,Food,80
19,"Kids 2 Eggs,Bacon & Tst",Breakfast,Food,1
19,Kids Chicken Fingers,Entrees,Food,7
19,Kids Grilled Cheese,Entrees,Food,2
19,Kids Pasta,Entrees,Food,2
19,Kids Trio Burger / Fries,Entrees,Food,5
19,Kokanee,Bottled Beer,Alcohol,12
19,Korean Beef Satays,Appetizers,Food,3
19,Korean Beef Stirfry,Entrees,Food,7
19,Lamb Souvlaki,Entrees,Food,27
19,Large Pop,Non Alc Beverage,Food,746
19,Latte,Non Alc Beverage,Food,3
19,Lemonade,Non Alc Beverage,Food,30
19,Litre Lindemans Bin 45 Cab Sauv,Wine,Alcohol,1
19,Louis Latour LArdeche,Wine,Alcohol,3
19,Ltr Lindemans Bin 65 Chard,Wine,Alcohol,1
19,Ltr Linden Bay Merlot,Wine,Alcohol,9
19,Ltr Naked Grape Pinot Grigio,Wine,Alcohol,6
19,Margarita,Liquor,Alcohol,8
19,Margarita Special,Liquor,Alcohol,7
19,Mario's Vanilla Gelato,Desserts,Food,4
19,Meal Size Garden Greens,Soups/Salads,Food,20
19,Meal Size Soup,Soups/Salads,Food,12
19,Med Coffee Thermos,Non Alc Beverage,Food,4
19,Mediterranean Chix Wrap,Burgers,Food,91
19,Mediterranean Pizza,Entrees,Food,7
19,Member 1/2 Litre,Wine,Alcohol,1
19,Member House Wine,Wine,Alcohol,6
19,Member Jug,Draft Beer,Alcohol,7
19,Member Sleeve,Draft Beer,Alcohol,82
19,Milk,Non Alc Beverage,Food,8
19,Milkshake,Desserts,Food,3
19,Miller Genuine Draft,Canned Beer,Alcohol,11
19,Mini Liquor,Liquor,Alcohol,33
19,Mocha,Non Alc Beverage,Food,11
19,Mother's Day Brunch,Entrees,Food,9
19,Motts Caesar,Coolers/Ciders,Alcohol,45
19,Muffin,Appetizers,Food,110
19,Mug Shandy,Draft Beer,Alcohol,11
19,N/A Punch,Non Alc Beverage,Food,2
19,Non-Alcoholic Beer,Non Alc Beverage,Food,26
19,NY Steak & Frites,Entrees,Food,12
19,One Piece Halibut & Chips,Entrees,Food,3
19,Paralyzer Vodka,Liquor,Alcohol,7
19,Pasta Night $21.95,Entrees,Food,110
19,Penfolds Bin 2 Shiraz Mourvedre,Wine,Alcohol,1
19,Penfolds Koonunga Hill Shrz Cab,Wine,Alcohol,5
19,Peppermint Schnapps,Liquor,Alcohol,1
19,Petalus Dosoyoos Larose,Wine,Alcohol,1
19,Phat Italian,Burgers,Food,28
19,Pint 1516 Lager,Draft Beer,Alcohol,184
19,Pint Black Lager,Draft Beer,Alcohol,39
19,Pint Race Rocks,Draft Beer,Alcohol,5
19,Pint Sleeman Honey,Draft Beer,Alcohol,128
19,Pint Winter Ale,Draft Beer,Alcohol,257
19,Pizza Feature,Entrees,Food,1
19,Pizza Margarita,Burgers,Food,53
19,PizzaThe Italian,Entrees,Food,40
19,Pound Wings,Appetizers,Food,27
19,Power Bar,Sandwiches,Food,14
19,Premium Beer,Canned Beer,Alcohol,225
19,Premium Highball,Liquor,Alcohol,9
19,Prime Rib Burger,Burgers,Food,116
19,Pulled Pork Sandwich,Burgers,Food,27
19,Ravenswood Zinfandel,Wine,Alcohol,2
19,Red Label Unwooded Chardonnay,Wine,Alcohol,2
19,Rosemount Road White,Wine,Alcohol,7
19,Rusty Nail,Liquor,Alcohol,2
19,Rye,Liquor,Alcohol,10
19,Salmon Benedict,Breakfast,Food,9
19,San Pellegrino,Non Alc Beverage,Food,13
19,Sandwich,Sandwiches,Food,223
19,Sandwich ONLY,Sandwiches,Food,5
19,Sandwich to go,Sandwiches,Food,16
19,Sat Feature Wine,Wine,Alcohol,3
19,Sat Fish & Chip,Entrees,Food,14
19,Schooner Lager,Draft Beer,Alcohol,5
19,Schooner Pale,Draft Beer,Alcohol,2
19,Seafood Pappardelle,Entrees,Food,27
19,Seaview Brut Champagne,Wine,Alcohol,1
19,Shot in the Dark,Wine,Alcohol,2
19,Side Bacon,Breakfast,Food,2
19,Side Fruit,Breakfast,Food,1
19,Side Hashbrowns,Breakfast,Food,2
19,Side of Fries,Appetizers,Food,11
19,Side Toast,Breakfast,Food,2
19,Sleeman HB Glass,Draft Beer,Alcohol,14
19,Sleeman Jugs,Draft Beer,Alcohol,11
19,Smirnoff Ice,Coolers/Ciders,Alcohol,16
19,Smoked Salmon Wrap,Sandwiches,Food,3
19,Smokie,Sandwiches,Food,27
19,Sol,Bottled Beer,Alcohol,48
19,Special $21,Entrees,Food,2
19,Special $22,Entrees,Food,1
19,Special $23,Entrees,Food,1
19,Special $9,Entrees,Food,3
19,Special 10.00,Entrees,Food,23
19,Special 11.00,Entrees,Food,7
19,Special 13.00,Entrees,Food,5
19,Special 14.00,Entrees,Food,2
19,Special 16.00,Entrees,Food,1
19,Special 17.00,Entrees,Food,3
19,Special 18.00,Entrees,Food,3
19,Special 19.00,Entrees,Food,13
19,Special 22.00,Entrees,Food,23
19,Special 8.00,Entrees,Food,2
19,Spiced Apple Crumble,Burgers,Food,12
19,Spicy Chicken Soba,Burgers,Food,32
19,Spicy Meat Pizza,Entrees,Food,1
19,Starter Classic Caesar,Soups/Salads,Food,7
19,Stella Artois,Bottled Beer,Alcohol,5
19,Sumac  Ridge Gewurztraminer,Wine,Alcohol,1
19,Sundried Tomato Ravioli,Entrees,Food,2
19,Tanqueray,Liquor,Alcohol,16
19,Tapas Beef,Appetizers,Food,6
19,Tapas Chef Choice,Appetizers,Food,2
19,Tapas Chicken,Appetizers,Food,2
19,Tapas Seafood,Appetizers,Food,3
19,Tapas Vegetarian,Appetizers,Food,6
19,Tea,Non Alc Beverage,Food,107
19,Three Cheese Flatbread,Appetizers,Food,17
19,Thur Dry Rib,Appetizers,Food,10
19,Thur Import Beer,Bottled Beer,Alcohol,3
19,Touraine Sauvignon,Wine,Alcohol,2
19,Tue Fish Taco,Entrees,Food,6
19,Ultimate Steak Sandwich,Sandwiches,Food,47
19,Valentines Dinner,Entrees,Food,3
19,Vegetable Spinach Ciabatta,Burgers,Food,63
19,Virgin Caesar,Non Alc Beverage,Food,7
19,Vodka,Liquor,Alcohol,46
19,Water-Bottle,Non Alc Beverage,Food,120
19,Wednesday Appy,Appetizers,Food,27
19,Wednesday Gl Wine,Wine,Alcohol,19
19,Wednesday Sleeve,Draft Beer,Alcohol,117
19,West Coast Seafood Salad,Soups/Salads,Food,30
19,White Rum,Liquor,Alcohol,31
19,White Russian,Liquor,Alcohol,5
19,Wine Spritzer,Wine,Alcohol,13
19,Wolf Bla40 Cab/Shrz/Mer,Wine,Alcohol,4
19,Wolf BlaDinner,Entrees,Food,5
19,Wolf BlaWine,Wine,Alcohol,4
19,WolfblaRed Label Cab Merlot,Wine,Alcohol,11
19,Woody's Cooler,Coolers/Ciders,Alcohol,4
19,Wynns Cab Shrz Merlot,Wine,Alcohol,2
19,Yam Fries,Appetizers,Food,50
20,$12 Express Lunch,Entrees,Food,24
20,* Course Break,Entrees,Food,29
20,* Don't Make,Appetizers,Food,62
20,* Fire Order,Food Modifiers,Food,12
20,1/2 Lindemans Bin 45 Cabernet,Wine,Alcohol,2
20,1/2 Lindemans Bin 65 Chard,Wine,Alcohol,3
20,1/2 Sandwich,Sandwiches,Food,75
20,1/2L Banrock Station Unwood Chard,Wine,Alcohol,1
20,1/2L Eaglehawk Shiraz,Wine,Alcohol,2
20,1/2L Linden Bay Merlot,Wine,Alcohol,7
20,1/2L Naked Grape Pinot Grigio,Wine,Alcohol,13
20,1/2L Red Label Unwooded Chardonnay,Wine,Alcohol,3
20,1/2L Rosemnt Road R,Wine,Alcohol,4
20,1/2L Rosemnt Road W,Wine,Alcohol,5
20,1/2L Sumac Ridge Gewurztraminer,Wine,Alcohol,1
20,1/2L Toasted Head Merlot,Wine,Alcohol,2
20,1/2L WolfblaCab Merlot,Wine,Alcohol,1
20,2 Breakfast Sannys,Breakfast,Food,20
20,2 eggs and toast,Breakfast,Food,16
20,2 pc Snapper & Chips,Entrees,Food,6
20,3 Course Dinner Appy,Appetizers,Food,5
20,3 Course Dinner Dessert,Desserts,Food,6
20,3 Course Dinner Entree,Entrees,Food,6
20,4 Choice Tapas,Appetizers,Food,35
20,4 Pack Premium,Canned Beer,Alcohol,20
20,4oz  2 GlaWine,Wine,Alcohol,21
20,4oz Wine Glass,Wine,Alcohol,6
20,4pk Domestic Cans,Canned Beer,Alcohol,17
20,5 Pack Domestic,Canned Beer,Alcohol,26
20,5 Pack Premium,Canned Beer,Alcohol,15
20,50% off muffin,Appetizers,Food,16
20,50% off Sandwich,Sandwiches,Food,14
20,Add Bacon,Entrees,Food,1
20,Add Chicken,Entrees,Food,8
20,Add Chicken,Soups/Salads,Food,6
20,Add One Egg,Breakfast,Food,9
20,Add Prawns,Entrees,Food,18
20,Add Prawns,Soups/Salads,Food,4
20,Appy Platter,Appetizers,Food,20
20,Artisan Greens Starter,Soups/Salads,Food,12
20,Auchentoshan Three Wood,Liquor,Alcohol,2
20,B 52 Coffee,Liquor,Alcohol,3
20,Bag - Peanuts,Appetizers,Food,19
20,Bag of Chips,Appetizers,Food,126
20,Baileys Coffee,Liquor,Alcohol,7
20,Baileys Irish Cream,Liquor,Alcohol,4
20,Barbeque Chicken Pizza,Entrees,Food,15
20,Basket Fries,Appetizers,Food,17
20,Bayou Bourban Choc Torte,Desserts,Food,11
20,Beringer Small Wine,Wine,Alcohol,1
20,Big Easy,Liquor,Alcohol,2
20,Bin end $27,Wine,Alcohol,1
20,Bin end $36,Wine,Alcohol,3
20,Black Lager Glass,Draft Beer,Alcohol,3
20,Bocconcini Salad,Burgers,Food,42
20,Bombay Sapphire,Liquor,Alcohol,2
20,Bottle of Pop,Non Alc Beverage,Food,205
20,Bottle Rosemount Road Red,Wine,Alcohol,10
20,Bowl Chowder,Soups/Salads,Food,112
